source,city,listing_id,title,rooms,area_m2,floor,total_floors,price_tenge,district,address,listing_date,seller_type,url,price_per_m2,id
krisha,Алматы,1006784412,1-комнатная квартира · 40 м² · 5/5 этаж,1,40.0,5.0,5.0,300000,Бостандыкский р-н,"Бостандыкский р-н, мкр Алмагуль 5А — Аль-Фараби / Жарокова",2026-03-19,unknown,https://krisha.kz/a/show/1006784412,7500.0,5612
krisha,Алматы,1008276126,3-комнатная квартира · 110 м² · 11/16 этаж,3,110.0,11.0,16.0,550000,Алмалинский р-н,"Алмалинский р-н, Шевченко 88 — Наурызбай батыра",2026-03-19,agency,https://krisha.kz/a/show/1008276126,5000.0,5613
krisha,Алматы,1010133020,3-комнатная квартира · 123 м² · 3/18 этаж,3,123.0,3.0,18.0,450000,Алмалинский р-н,"Алмалинский р-н, Шевченко 154",2026-03-19,unknown,https://krisha.kz/a/show/1010133020,3658.5,5614
krisha,Алматы,695432295,1-комнатная квартира · 30 м² · 1 этаж,1,30.0,,,160000,Ауэзовский р-н,"Ауэзовский р-н, мкр Алтын Бесик, Жексенбаева 16",2026-03-19,unknown,https://krisha.kz/a/show/695432295,5333.3,5615
krisha,Алматы,1009797765,2-комнатная квартира · 64 м² · 30/33 этаж,2,64.0,30.0,33.0,595000,Бостандыкский р-н,"Бостандыкский р-н, Аль Фараби 9 — Фурманова",2026-03-19,unknown,https://krisha.kz/a/show/1009797765,9296.9,5616
krisha,Алматы,1008335136,1-комнатная квартира · 45 м² · 4/6 этаж,1,45.0,4.0,6.0,300000,Медеуский р-н,"Медеуский р-н, Халиулина 140/5",2026-03-19,unknown,https://krisha.kz/a/show/1008335136,6666.7,5617
krisha,Алматы,1009864340,1-комнатная квартира · 50 м² · 7/12 этаж,1,50.0,7.0,12.0,350000,Бостандыкский р-н,"Бостандыкский р-н, Розыбакиева 181а",2026-03-19,unknown,https://krisha.kz/a/show/1009864340,7000.0,5618
krisha,Алматы,685690570,2-комнатная квартира · 59 м² · 7/9 этаж,2,59.0,7.0,9.0,360000,Бостандыкский р-н,"Бостандыкский р-н, мкр Мирас, Аскарова Асанбая 21",2026-03-19,unknown,https://krisha.kz/a/show/685690570,6101.7,5619
krisha,Алматы,1005363577,2-комнатная квартира · 100 м² · 10/13 этаж,2,100.0,10.0,13.0,550000,Бостандыкский р-н,"Бостандыкский р-н, Сейфуллина 580 — Аль-Фараби",2026-03-19,agency,https://krisha.kz/a/show/1005363577,5500.0,5620
krisha,Алматы,687736415,3-комнатная квартира · 100 м² · 4/8 этаж,3,100.0,4.0,8.0,500000,Алмалинский р-н,"Алмалинский р-н, Сейфуллина 510 а",2026-03-19,unknown,https://krisha.kz/a/show/687736415,5000.0,5621
krisha,Алматы,699526115,1-комнатная квартира · 40 м² · 3/9 этаж,1,40.0,3.0,9.0,230000,Медеуский р-н,"Медеуский р-н, мкр Атырау, Кульжинский тракт",2026-03-19,unknown,https://krisha.kz/a/show/699526115,5750.0,5622
krisha,Алматы,1010531846,1-комнатная квартира · 47 м² · 10/12 этаж,1,47.0,10.0,12.0,300000,Бостандыкский р-н,"Бостандыкский р-н, Егизбаева 7/10",2026-03-19,unknown,https://krisha.kz/a/show/1010531846,6383.0,5623
krisha,Алматы,25728305,1-комнатная квартира · 36 м² · 2/3 этаж,1,36.0,2.0,3.0,265000,Бостандыкский р-н,"Бостандыкский р-н, Габдуллина 80",2026-03-19,unknown,https://krisha.kz/a/show/25728305,7361.1,5624
krisha,Алматы,1008584016,1-комнатная квартира · 18 м² · 3/7 этаж,1,18.0,3.0,7.0,96500,Турксибский р-н,"Турксибский р-н, Крамского 14 — Сейфуллина",2026-03-19,unknown,https://krisha.kz/a/show/1008584016,5361.1,5625
krisha,Алматы,1005381697,3-комнатная квартира · 56 м² · 4/5 этаж,3,56.0,4.0,5.0,350000,Бостандыкский р-н,"Бостандыкский р-н, мкр Орбита-1 24",2026-03-19,unknown,https://krisha.kz/a/show/1005381697,6250.0,5626
krisha,Алматы,675052162,2-комнатная квартира · 60 м² · 8/9 этаж,2,60.0,8.0,9.0,340000,Алмалинский р-н,"Алмалинский р-н, Проспект Абая 127 — Жарокова",2026-03-19,unknown,https://krisha.kz/a/show/675052162,5666.7,5627
krisha,Алматы,1005407396,2-комнатная квартира · 80 м² · 7/8 этаж,2,80.0,7.0,8.0,380000,Медеуский р-н,"Медеуский р-н, Достык 36",2026-03-19,unknown,https://krisha.kz/a/show/1005407396,4750.0,5628
krisha,Алматы,1004572028,1-комнатная квартира · 45.6 м² · 3/9 этаж,1,45.6,3.0,9.0,250000,Ауэзовский р-н,"Ауэзовский р-н, мкр Мамыр-4 308",2026-03-19,unknown,https://krisha.kz/a/show/1004572028,5482.5,5629
krisha,Алматы,693370125,4-комнатная квартира · 164 м² · 24/32 этаж,4,164.0,24.0,32.0,1800000,Бостандыкский р-н,"Бостандыкский р-н, Аль-фараби 9",2026-03-19,agency,https://krisha.kz/a/show/693370125,10975.6,5630
krisha,Алматы,1003987129,3-комнатная квартира · 65 м² · 7/9 этаж,3,65.0,7.0,9.0,450000,Медеуский р-н,"Медеуский р-н, мкр Самал-2 — Аль-Фараби-Достык",2026-03-19,unknown,https://krisha.kz/a/show/1003987129,6923.1,5631
krisha,Алматы,1010393177,2-комнатная квартира · 58 м² · 3/5 этаж,2,58.0,3.0,5.0,370000,Алмалинский р-н,"Алмалинский р-н, Назарбаева 55 — Панфилова уг Молдагклова",2026-03-19,unknown,https://krisha.kz/a/show/1010393177,6379.3,5632
krisha,Алматы,1009040768,1-комнатная квартира · 46 м² · 12/13 этаж,1,46.0,12.0,13.0,250000,Ауэзовский р-н,"Ауэзовский р-н, Райымбека 348/1",2026-03-19,unknown,https://krisha.kz/a/show/1009040768,5434.8,5633
krisha,Алматы,671810409,3-комнатная квартира · 120 м² · 2/5 этаж,3,120.0,2.0,5.0,750000,Алмалинский р-н,"Алмалинский р-н, Назарбаева 149 — Жамбыла",2026-03-19,unknown,https://krisha.kz/a/show/671810409,6250.0,5634
krisha,Алматы,1010562805,2-комнатная квартира · 56 м² · 4/5 этаж,2,56.0,4.0,5.0,230000,Ауэзовский р-н,"Ауэзовский р-н, мкр Аксай-3А 61 — Кар сити",2026-03-19,unknown,https://krisha.kz/a/show/1010562805,4107.1,5635
krisha,Алматы,1010562681,2-комнатная квартира · 70 м²,2,70.0,,,300000,Алмалинский р-н,"Алмалинский р-н, Брусиловского 167",2026-03-19,unknown,https://krisha.kz/a/show/1010562681,4285.7,5636
krisha,Алматы,761135091,1-комнатная квартира · 42 м² · 2/9 этаж,1,42.0,2.0,9.0,200000,Ауэзовский р-н,"Ауэзовский р-н, мкр Жетысу-1 — АБАЯ-МОМЫШУЛЫ-Домостроительная",2026-03-19,unknown,https://krisha.kz/a/show/761135091,4761.9,5637
krisha,Алматы,1008418531,3-комнатная квартира · 126 м² · 5 этаж,3,126.0,,,2500000,Бостандыкский р-н,"Бостандыкский р-н, Аль-Фараби",2026-03-19,agency,https://krisha.kz/a/show/1008418531,19841.3,5638
krisha,Алматы,1009359388,1-комнатная квартира · 48 м² · 2/9 этаж,1,48.0,2.0,9.0,175000,Алатауский р-н,"Алатауский р-н, мкр Нуркент",2026-03-19,unknown,https://krisha.kz/a/show/1009359388,3645.8,5639
krisha,Алматы,1009277074,1-комнатная квартира · 40 м² · 1/5 этаж,1,40.0,1.0,5.0,210000,Бостандыкский р-н,"Бостандыкский р-н, Шашкина 38 — Аль фараби",2026-03-19,agency,https://krisha.kz/a/show/1009277074,5250.0,5640
krisha,Алматы,1005127575,2-комнатная квартира · 52 м² · 2/5 этаж,2,52.0,2.0,5.0,250000,Медеуский р-н,"Медеуский р-н, Халиуллина 196/1",2026-03-19,unknown,https://krisha.kz/a/show/1005127575,4807.7,5641
krisha,Алматы,1009668593,2-комнатная квартира · 60 м² · 9/12 этаж,2,60.0,9.0,12.0,360000,Бостандыкский р-н,"Бостандыкский р-н, Сатпаева 90/36, 90/20",2026-03-19,agency,https://krisha.kz/a/show/1009668593,6000.0,5642
krisha,Алматы,1009458531,2-комнатная квартира · 84.7 м² · 6/6 этаж,2,84.7,6.0,6.0,500000,Медеуский р-н,"Медеуский р-н, мкр Горный Гигант, Жамакаева 258/5-12",2026-03-19,agency,https://krisha.kz/a/show/1009458531,5903.2,5643
krisha,Алматы,690143899,1-комнатная квартира · 25 м² · 1 этаж,1,25.0,,,140000,Алмалинский р-н,"Алмалинский р-н, мкр Тастак-3, Циолковского 3 — Циолковского",2026-03-19,unknown,https://krisha.kz/a/show/690143899,5600.0,5644
krisha,Алматы,1004939815,1-комнатная квартира · 47 м² · 7/10 этаж,1,47.0,7.0,10.0,300000,Ауэзовский р-н,"Ауэзовский р-н, Толе би 285/8 к10",2026-03-19,unknown,https://krisha.kz/a/show/1004939815,6383.0,5645
krisha,Алматы,1010480150,3-комнатная квартира · 100 м² · 6/9 этаж,3,100.0,6.0,9.0,390000,Ауэзовский р-н,"Ауэзовский р-н, мкр Мамыр-4 314",2026-03-19,unknown,https://krisha.kz/a/show/1010480150,3900.0,5646
krisha,Алматы,1010207699,3-комнатная квартира · 75 м² · 1/8 этаж,3,75.0,1.0,8.0,320000,Бостандыкский р-н,"Бостандыкский р-н, мкр Орбита-1 1 — Наваи",2026-03-19,unknown,https://krisha.kz/a/show/1010207699,4266.7,5647
krisha,Алматы,689304233,1-комнатная квартира · 33 м² · 2/4 этаж,1,33.0,2.0,4.0,200000,Алмалинский р-н,"Алмалинский р-н, Макатаева 198",2026-03-19,unknown,https://krisha.kz/a/show/689304233,6060.6,5648
krisha,Алматы,1006108817,1-комнатная квартира · 30.6 м² · 4/10 этаж,1,30.6,4.0,10.0,200000,Наурызбайский р-н,"Наурызбайский р-н, мкр Шугыла, Алтын Орда",2026-03-19,unknown,https://krisha.kz/a/show/1006108817,6535.9,5649
krisha,Алматы,762346599,3-комнатная квартира · 84 м² · 5/10 этаж,3,84.0,5.0,10.0,580000,Алмалинский р-н,"Алмалинский р-н, Мауленова 50",2026-03-19,unknown,https://krisha.kz/a/show/762346599,6904.8,5650
krisha,Алматы,1010516135,2-комнатная квартира · 65 м² · 1/13 этаж,2,65.0,1.0,13.0,340000,Алмалинский р-н,"Алмалинский р-н, Макатаева 131 — Муратбаева",2026-03-19,unknown,https://krisha.kz/a/show/1010516135,5230.8,5651
krisha,Алматы,1009631777,1-комнатная квартира · 40 м² · 2 этаж,1,40.0,,,150000,Ауэзовский р-н,"Ауэзовский р-н, мкр Аксай-4, Улугбека — Момыш улы",2026-03-19,unknown,https://krisha.kz/a/show/1009631777,3750.0,5652
krisha,Алматы,1010292326,3-комнатная квартира · 80 м² · 10/20 этаж,3,80.0,10.0,20.0,450000,Бостандыкский р-н,"Бостандыкский р-н, Абай 160к8",2026-03-20,unknown,https://krisha.kz/a/show/1010292326,5625.0,5653
krisha,Алматы,1008067531,3-комнатная квартира · 125 м² · 4/13 этаж,3,125.0,4.0,13.0,550000,Бостандыкский р-н,"Бостандыкский р-н, Аль-Фараби 101",2026-03-20,unknown,https://krisha.kz/a/show/1008067531,4400.0,5654
krisha,Алматы,5674257,3-комнатная квартира · 91.5 м² · 9/9 этаж,3,91.5,9.0,9.0,400000,Кенесары хана 54,Кенесары хана 54,2026-03-20,unknown,https://krisha.kz/a/show/5674257,4371.6,5655
krisha,Алматы,1009252710,1-комнатная квартира · 44 м² · 2/9 этаж,1,44.0,2.0,9.0,200000,Наурызбайский р-н,"Наурызбайский р-н, мкр Шугыла, Шұғыла ш/а. 341/3 к4",2026-03-20,unknown,https://krisha.kz/a/show/1009252710,4545.5,5656
krisha,Алматы,1009992825,1-комнатная квартира · 47.3 м² · 8/9 этаж,1,47.3,8.0,9.0,200000,Турксибский р-н,"Турксибский р-н, мкр Кайрат, ​24-я улица 1/1а",2026-03-20,unknown,https://krisha.kz/a/show/1009992825,4228.3,5657
krisha,Алматы,1009980716,2-комнатная квартира · 45.5 м² · 12/13 этаж,2,45.5,12.0,13.0,250000,Ауэзовский р-н,"Ауэзовский р-н, Райымбека 348/2 — Толе би уг Фурката",2026-03-20,unknown,https://krisha.kz/a/show/1009980716,5494.5,5658
krisha,Алматы,1009784482,2-комнатная квартира · 45 м² · 2 этаж,2,45.0,,,200000,Медеуский р-н,"Медеуский р-н, Кумай 12а — ул. Кумай угол ВОАД",2026-03-20,unknown,https://krisha.kz/a/show/1009784482,4444.4,5659
krisha,Алматы,1009963666,2-комнатная квартира · 49 м² · 6/13 этаж,2,49.0,6.0,13.0,300000,Ауэзовский р-н,"Ауэзовский р-н, мкр Тастак-1 3",2026-03-20,unknown,https://krisha.kz/a/show/1009963666,6122.4,5660
krisha,Алматы,1009083708,2-комнатная квартира · 58 м² · 12/12 этаж,2,58.0,12.0,12.0,260000,Алатауский р-н,"Алатауский р-н, мкр Дарабоз 27",2026-03-20,unknown,https://krisha.kz/a/show/1009083708,4482.8,5661
krisha,Алматы,1009672008,1-комнатная квартира · 30 м² · 1/2 этаж,1,30.0,1.0,2.0,130000,Медеуский р-н,"Медеуский р-н, мкр Думан-1 14 — Бишкек",2026-03-20,unknown,https://krisha.kz/a/show/1009672008,4333.3,5662
krisha,Алматы,1009990915,2-комнатная квартира · 46 м² · 10/12 этаж,2,46.0,10.0,12.0,300000,Алатауский р-н,"Алатауский р-н, Бауыржана Момышулы 10/3 — Монке би",2026-03-20,unknown,https://krisha.kz/a/show/1009990915,6521.7,5663
krisha,Алматы,1009883900,2-комнатная квартира · 53 м² · 1/5 этаж,2,53.0,1.0,5.0,300000,Ауэзовский р-н,"Ауэзовский р-н, мкр Мамыр-1 8 — ул. Шаляпина уг.ул. Момышулы улы.",2026-03-20,unknown,https://krisha.kz/a/show/1009883900,5660.4,5664
krisha,Алматы,27233814,1-комнатная квартира · 35 м² · 1/2 этаж,1,35.0,1.0,2.0,160000,Алатауский р-н,"Алатауский р-н, мкр Акбулак, Батталовой 6 — Доспанова",2026-03-13,unknown,https://krisha.kz/a/show/27233814,4571.4,5665
krisha,Алматы,691682670,1-комнатная квартира · 40 м² · 2/12 этаж,1,40.0,2.0,12.0,200000,Наурызбайский р-н,"Наурызбайский р-н, Сабденова — Нурлы",2026-03-20,unknown,https://krisha.kz/a/show/691682670,5000.0,5666
krisha,Алматы,1004881903,1-комнатная квартира · 40 м² · 8/13 этаж,1,40.0,8.0,13.0,350000,Бостандыкский р-н,"Бостандыкский р-н, Егизбаева — Сатпаева-Егизбаева",2026-03-20,unknown,https://krisha.kz/a/show/1004881903,8750.0,5667
krisha,Алматы,1009993883,3-комнатная квартира · 59 м² · 2/4 этаж,3,59.0,2.0,4.0,350000,Ауэзовский р-н,"Ауэзовский р-н, мкр №6 15",2026-03-20,unknown,https://krisha.kz/a/show/1009993883,5932.2,5668
krisha,Алматы,684454565,1-комнатная квартира · 50 м² · 1/4 этаж,1,50.0,1.0,4.0,199999,Алатауский р-н,"Алатауский р-н, мкр Зердели, Мкр Зердели (Алгабас-6) 1/82 — Бауыржан Момышулы",2026-03-20,unknown,https://krisha.kz/a/show/684454565,4000.0,5669
krisha,Алматы,1009929878,2-комнатная квартира · 40 м² · 7/9 этаж,2,40.0,7.0,9.0,250000,Наурызбайский р-н,"Наурызбайский р-н, Райымбек 590/15 — Рядом школа",2026-03-20,unknown,https://krisha.kz/a/show/1009929878,6250.0,5670
krisha,Алматы,1009781197,2-комнатная квартира · 45 м²,2,45.0,,,450000,Бостандыкский р-н,"Бостандыкский р-н, Гагарина — Гагарина — Тимирязева",2026-03-20,unknown,https://krisha.kz/a/show/1009781197,10000.0,5671
krisha,Алматы,1008478023,3-комнатная квартира · 88 м² · 12/13 этаж,3,88.0,12.0,13.0,300000,Алатауский р-н,"Алатауский р-н, мкр Нуркент, Алгабас-1 — Рыскулова Момышулы",2026-03-20,unknown,https://krisha.kz/a/show/1008478023,3409.1,5672
krisha,Алматы,1009989500,3-комнатная квартира · 86 м² · 3/5 этаж,3,86.0,3.0,5.0,300000,Алатауский р-н,"Алатауский р-н, мкр Саялы 27",2026-03-20,unknown,https://krisha.kz/a/show/1009989500,3488.4,5673
krisha,Алматы,1009807655,2-комнатная квартира · 54 м² · 2/5 этаж,2,54.0,2.0,5.0,230000,Турксибский р-н,"Турксибский р-н, мкр Кайрат, Тараз 1/1",2026-03-13,unknown,https://krisha.kz/a/show/1009807655,4259.3,5674
krisha,Алматы,1006918549,3-комнатная квартира · 126 м² · 4/14 этаж,3,126.0,4.0,14.0,500000,Бостандыкский р-н,"Бостандыкский р-н, Хусаинова 225",2026-03-20,unknown,https://krisha.kz/a/show/1006918549,3968.3,5675
krisha,Алматы,682145274,2-комнатная квартира · 100 м² · 2/8 этаж,2,100.0,2.0,8.0,550000,Медеуский р-н,"Медеуский р-н, Омаровой",2026-03-20,unknown,https://krisha.kz/a/show/682145274,5500.0,5676
krisha,Алматы,1008660228,2-комнатная квартира · 53 м² · 6/6 этаж,2,53.0,6.0,6.0,350000,Медеуский р-н,"Медеуский р-н, Халиулина 140/5",2026-03-20,unknown,https://krisha.kz/a/show/1008660228,6603.8,5677
krisha,Алматы,1004268138,2-комнатная квартира · 55 м² · 6/20 этаж,2,55.0,6.0,20.0,450000,Бостандыкский р-н,"Бостандыкский р-н, Гагарина 310 — Аль Фараби Серкебаева ( бывш Гагарина )",2026-03-20,unknown,https://krisha.kz/a/show/1004268138,8181.8,5678
krisha,Алматы,1009975191,3-комнатная квартира · 77 м² · 2/12 этаж,3,77.0,2.0,12.0,360000,Ауэзовский р-н,"Ауэзовский р-н, Толе би 298/6",2026-03-20,unknown,https://krisha.kz/a/show/1009975191,4675.3,5679
krisha,Алматы,1008661807,2-комнатная квартира · 55 м² · 11/14 этаж,2,55.0,11.0,14.0,360000,Бостандыкский р-н,"Бостандыкский р-н, Айманова 140",2026-03-20,unknown,https://krisha.kz/a/show/1008661807,6545.5,5680
krisha,Алматы,1006617903,2-комнатная квартира · 44 м² · 3/6 этаж,2,44.0,3.0,6.0,240000,Медеуский р-н,"Медеуский р-н, Халиуллина 196/17",2026-03-20,unknown,https://krisha.kz/a/show/1006617903,5454.5,5681
krisha,Алматы,1010592171,3-комнатная квартира · 95 м² · 1/9 этаж,3,95.0,1.0,9.0,350000,Ауэзовский р-н,"Ауэзовский р-н, мкр Мамыр-4 307",2026-03-20,unknown,https://krisha.kz/a/show/1010592171,3684.2,5682
krisha,Алматы,1005672465,2-комнатная квартира · 76 м² · 7/10 этаж,2,76.0,7.0,10.0,400000,Ауэзовский р-н,"Ауэзовский р-н, мкр Сайран, Толе би",2026-03-20,unknown,https://krisha.kz/a/show/1005672465,5263.2,5683
krisha,Алматы,1008343599,2-комнатная квартира · 72 м² · 4/20 этаж,2,72.0,4.0,20.0,350000,Алмалинский р-н,"Алмалинский р-н, Брусиловского 140",2026-03-20,unknown,https://krisha.kz/a/show/1008343599,4861.1,5684
krisha,Алматы,1008460848,2-комнатная квартира · 56 м² · 4/4 этаж,2,56.0,4.0,4.0,320000,Алмалинский р-н,"Алмалинский р-н, Карасай батыра 76 — Амангельды",2026-03-20,unknown,https://krisha.kz/a/show/1008460848,5714.3,5685
krisha,Алматы,1009771069,4-комнатная квартира · 143 м²,4,143.0,,,1500000,Бостандыкский р-н,"Бостандыкский р-н, Бухар Жырау 35 — Бухар Жырау - Шагабудтинова",2026-03-20,unknown,https://krisha.kz/a/show/1009771069,10489.5,5686
krisha,Алматы,1008018376,2-комнатная квартира · 70 м² · 1/9 этаж,2,70.0,1.0,9.0,250000,Ауэзовский р-н,"Ауэзовский р-н, мкр Аксай-1А 33",2026-03-20,unknown,https://krisha.kz/a/show/1008018376,3571.4,5687
krisha,Алматы,1008875927,1-комнатная квартира · 20 м² · 1/4 этаж,1,20.0,1.0,4.0,160000,Алатауский р-н,"Алатауский р-н, Рыскулова 103/21",2026-03-20,unknown,https://krisha.kz/a/show/1008875927,8000.0,5688
krisha,Алматы,1007448960,1-комнатная квартира · 35 м² · 11/12 этаж,1,35.0,11.0,12.0,280000,Бостандыкский р-н,"Бостандыкский р-н, Торайгырова — Мустафина",2026-03-20,unknown,https://krisha.kz/a/show/1007448960,8000.0,5689
krisha,Алматы,1009721827,1-комнатная квартира · 40 м² · 1/5 этаж,1,40.0,1.0,5.0,220000,Алмалинский р-н,"Алмалинский р-н, Богенбай Батыра 237",2026-03-13,unknown,https://krisha.kz/a/show/1009721827,5500.0,5690
krisha,Алматы,691204792,1-комнатная квартира · 31 м² · 1/4 этаж,1,31.0,1.0,4.0,220000,Ауэзовский р-н,"Ауэзовский р-н, мкр №9 35 — Шаляпина по Берегового",2026-03-20,unknown,https://krisha.kz/a/show/691204792,7096.8,5691
krisha,Алматы,1009971583,2-комнатная квартира · 90 м² · 10/10 этаж,2,90.0,10.0,10.0,600000,Медеуский р-н,"Медеуский р-н, Назарбаева 36/2",2026-03-20,unknown,https://krisha.kz/a/show/1009971583,6666.7,5692
krisha,Алматы,1009818722,2-комнатная квартира · 70 м² · 4/5 этаж,2,70.0,4.0,5.0,250000,Ауэзовский р-н,"Ауэзовский р-н, мкр Аксай-4 103 — ТД Нур, лицей 126, детский сад #100",2026-03-20,unknown,https://krisha.kz/a/show/1009818722,3571.4,5693
krisha,Алматы,696879386,2-комнатная квартира · 50 м² · 3/5 этаж,2,50.0,3.0,5.0,350000,Ауэзовский р-н,"Ауэзовский р-н, мкр №4 27А — Правда-Куанышбаева",2026-03-20,unknown,https://krisha.kz/a/show/696879386,7000.0,5694
krisha,Алматы,1009969860,2-комнатная квартира · 45 м² · 2/4 этаж,2,45.0,2.0,4.0,320000,Ауэзовский р-н,"Ауэзовский р-н, мкр №9 35 — Шаляпина берегового",2026-03-20,unknown,https://krisha.kz/a/show/1009969860,7111.1,5695
krisha,Алматы,1009968758,3-комнатная квартира · 115 м² · 5/8 этаж,3,115.0,5.0,8.0,650000,Бостандыкский р-н,"Бостандыкский р-н, Арайлы 12",2026-03-20,unknown,https://krisha.kz/a/show/1009968758,5652.2,5696
krisha,Алматы,695979322,2-комнатная квартира · 62 м² · 1/2 этаж,2,62.0,1.0,2.0,350000,Алмалинский р-н,"Алмалинский р-н, Жамбыла — Жамбыла уг Байзакова",2026-03-20,unknown,https://krisha.kz/a/show/695979322,5645.2,5697
krisha,Алматы,1009967428,1-комнатная квартира · 25 м² · 2/3 этаж,1,25.0,2.0,3.0,125000,Алатауский р-н,"Алатауский р-н, мкр Акбулак, Зия Самади",2026-03-20,unknown,https://krisha.kz/a/show/1009967428,5000.0,5698
krisha,Алматы,1009459735,2-комнатная квартира · 45 м² · 6/17 этаж,2,45.0,6.0,17.0,370000,Ауэзовский р-н,"Ауэзовский р-н, Навои 37",2026-03-20,unknown,https://krisha.kz/a/show/1009459735,8222.2,5699
krisha,Алматы,1009234963,1-комнатная квартира · 18 м² · 1/2 этаж,1,18.0,1.0,2.0,130000,Турксибский р-н,"Турксибский р-н, Монтажная",2026-03-20,unknown,https://krisha.kz/a/show/1009234963,7222.2,5700
krisha,Алматы,693523348,1-комнатная квартира · 29 м² · 1 этаж,1,29.0,,,180000,Алмалинский р-н,"Алмалинский р-н, Кара-су 35 — Уг.ул. Есенжанова",2026-03-20,unknown,https://krisha.kz/a/show/693523348,6206.9,5701
krisha,Алматы,683478075,2-комнатная квартира · 69 м² · 14/18 этаж,2,69.0,14.0,18.0,340000,Бостандыкский р-н,"Бостандыкский р-н, Солодовникова",2026-03-20,unknown,https://krisha.kz/a/show/683478075,4927.5,5702
krisha,Алматы,1008982009,1-комнатная квартира · 40 м² · 3/5 этаж,1,40.0,3.0,5.0,265000,Бостандыкский р-н,"Бостандыкский р-н, Сатпаева 80 — Угол Егизбаева",2026-03-13,unknown,https://krisha.kz/a/show/1008982009,6625.0,5703
krisha,Алматы,1001468223,1-комнатная квартира · 34 м² · 5/6 этаж,1,34.0,5.0,6.0,220000,Бостандыкский р-н,"Бостандыкский р-н, Кенесары хана 83/1 — Хан тенгри",2026-03-20,unknown,https://krisha.kz/a/show/1001468223,6470.6,5704
krisha,Алматы,1009208831,2-комнатная квартира · 74 м² · 13/16 этаж,2,74.0,13.0,16.0,320000,Бостандыкский р-н,"Бостандыкский р-н, Мустафина 35",2026-03-20,unknown,https://krisha.kz/a/show/1009208831,4324.3,5705
krisha,Алматы,1010183301,2-комнатная квартира · 41 м² · 4/4 этаж,2,41.0,4.0,4.0,250000,Бостандыкский р-н,"Бостандыкский р-н, Тимирязева 47",2026-03-20,unknown,https://krisha.kz/a/show/1010183301,6097.6,5706
krisha,Алматы,1009274704,1-комнатная квартира · 20 м² · 3/3 этаж,1,20.0,3.0,3.0,150000,Ауэзовский р-н,"Ауэзовский р-н, мкр Аксай-4 90",2026-03-20,unknown,https://krisha.kz/a/show/1009274704,7500.0,5707
krisha,Алматы,1010085148,2-комнатная квартира · 60 м² · 6/8 этаж,2,60.0,6.0,8.0,350000,Медеуский р-н,"Медеуский р-н, Назарбаева — Пр. Назарбаева уг. Жибек-Жолы(Арбат)",2026-03-20,unknown,https://krisha.kz/a/show/1010085148,5833.3,5708
krisha,Алматы,1009363172,2-комнатная квартира · 44 м² · 9/10 этаж,2,44.0,9.0,10.0,270000,Ауэзовский р-н,"Ауэзовский р-н, мкр Аксай-5 25",2026-03-20,unknown,https://krisha.kz/a/show/1009363172,6136.4,5709
krisha,Алматы,1010178564,1-комнатная квартира · 29 м² · 3/10 этаж,1,29.0,3.0,10.0,190000,Турксибский р-н,"Турксибский р-н, Сейфуллина 51",2026-03-20,unknown,https://krisha.kz/a/show/1010178564,6551.7,5710
krisha,Алматы,661650842,2-комнатная квартира · 58 м² · 6/17 этаж,2,58.0,6.0,17.0,350000,Бостандыкский р-н,"Бостандыкский р-н, Абая 150/230 — Мынбаева",2026-03-20,unknown,https://krisha.kz/a/show/661650842,6034.5,5711
krisha,Алматы,1010195659,2-комнатная квартира · 45 м² · 3/4 этаж,2,45.0,3.0,4.0,270000,Ауэзовский р-н,"Ауэзовский р-н, мкр №9 69а — Жандосова-Саина",2026-03-20,unknown,https://krisha.kz/a/show/1010195659,6000.0,5712
krisha,Алматы,1010181811,2-комнатная квартира · 49.8 м² · 4/4 этаж,2,49.8,4.0,4.0,330000,Медеуский р-н,"Медеуский р-н, мкр Самал-3, Мкр Самал-3 Кажимукана 20 — Сапара Байжанова",2026-03-20,unknown,https://krisha.kz/a/show/1010181811,6626.5,5713
krisha,Алматы,1007456798,1-комнатная квартира · 33 м² · 4/5 этаж,1,33.0,4.0,5.0,220000,Алмалинский р-н,"Алмалинский р-н, мкр Тастак-2, Туркебаева 96/20 — Васнецова",2026-03-20,unknown,https://krisha.kz/a/show/1007456798,6666.7,5714
krisha,Алматы,1007833419,1-комнатная квартира · 42 м² · 1/5 этаж,1,42.0,1.0,5.0,255000,Алмалинский р-н,"Алмалинский р-н, Жамбыла 117 — Ади шарипова кабанбай батыра",2026-03-20,unknown,https://krisha.kz/a/show/1007833419,6071.4,5715
krisha,Алматы,1010200919,1-комнатная квартира · 55 м² · 11/12 этаж,1,55.0,11.0,12.0,300000,Бостандыкский р-н,"Бостандыкский р-н, Егизбаева 7/21",2026-03-20,unknown,https://krisha.kz/a/show/1010200919,5454.5,5716
krisha,Алматы,1009378420,3-комнатная квартира · 123.7 м² · 3/3 этаж,3,123.7,3.0,3.0,650000,Медеуский р-н,"Медеуский р-н, мкр Коктобе, Кыз Жибек 19",2026-03-20,unknown,https://krisha.kz/a/show/1009378420,5254.6,5717
krisha,Алматы,1009376502,2-комнатная квартира · 60 м² · 14/16 этаж,2,60.0,14.0,16.0,600000,Бостандыкский р-н,"Бостандыкский р-н, Гагарина проспект 124 — Абая",2026-03-20,unknown,https://krisha.kz/a/show/1009376502,10000.0,5718
